,parking_200m,parking_500m,parking_1000m,academy_200m,academy_500m,academy_1000m,accommodation_200m,accommodation_500m,accommodation_1000m,bike_count_200m,bike_count_500m,bike_count_1000m,bike_station_200m,bike_station_500m,bike_station_1000m,school_500m,mart_1000m,trdar_cd,apt_avg_ae,apt_avg_price,tot_flpop_co,cnsmr_popltn_co,tot_repop_co,total_subpas,sub_400m,sub_500m,con_20m,con_30m,con_40m,total_worker,active_pop,close_cr_dis,cr_in_50m,cr_in_100m,cr_in_500m,close_st_dis,st_in_50m,st_in_500m,st_in_1000m,passenger_sum_50m,passenger_sum_500m,starbucks_100,starbucks_500,land_use_intensity,official_land_value,building_counts,have_sub,have_cr,have_st,trdar_se_a,trdar_se_r,trdar_se_u,trdar_se_d,school_yn,mart_yn
0,0.0,0.08275862068965517,0.42901234567901236,0.12244897959183673,0.12873563218390804,0.8286479250334672,0.0,0.009009009009009009,0.17253521126760563,0.08502122172675011,0.0768421014022308,0.11040666300993753,0.2777777777777778,0.2678571428571428,0.335559265442404,0.2222222222222222,0.25,0.6020202020202987,0.128,0.24862928762057113,0.3686162923157733,0.0322636955965869,0.7081153424990874,0.04647139191021696,0.0,0.0,0.25,0.2,0.2,0.06862436436837537,0.1534351860530509,0.1414141414141414,0.3333333333333333,0.3333333333333333,0.445859872611465,0.1619047619047619,0.0,0.5636363636363636,0.3782383419689119,0.0,0.20007079243792017,0.0,0.06666666666666667,0.5032766078690394,0.10117295307061404,0.25287356321839083,0,1,0,1,0,0,0,1,1
1,0.07894736842105263,0.1586206896551724,0.20061728395061726,0.0,0.022988505747126436,0.36947791164658633,0.045454545454545456,0.018018018018018018,0.056338028169014086,0.3492988771288884,1.0000000000000002,0.9826254293847808,0.2777777777777778,0.4017857142857143,0.42237061769616036,0.2222222222222222,1.0,1.0,0.416,0.5991197241192986,0.7886391835252462,0.6084890221391294,0.9999999999999999,0.16271344856467534,0.0,0.0,1.0,1.0,1.0,0.004064226222845531,0.10844502765020152,0.5,0.0,0.0,0.26751592356687903,0.2126984126984127,0.0,0.1636363636363636,0.1606217616580311,0.0,0.6414795842525547,0.0,0.2,0.4104696039578315,0.45660892589167473,0.1647509578544061,0,0,0,1,0,0,0,1,1
2,0.13157894736842105,0.24137931034482757,0.4783950617283951,0.11224489795918366,0.12873563218390804,0.4203480589022758,0.0,0.036036036036036036,0.05985915492957747,0.30720464191693975,0.05747569112042753,0.14344899016053858,0.6805555555555555,0.16964285714285712,0.2270450751252087,0.1111111111111111,0.0,0.5878787878788216,0.288,0.489461062707519,0.14715762078409417,0.176963730073136,0.2675507969339336,0.20141077371257926,0.0,0.0,0.25,0.2,0.2,0.0038638770428461033,0.13000281188490018,0.3030303030303031,0.0,0.25,0.32484076433121023,0.2476190476190476,0.0,0.5454545454545454,0.5388601036269429,0.0,0.12559925611176487,0.0,0.13333333333333333,0.21721449478073923,0.06520390670329076,0.2490421455938697,0,0,0,1,0,0,0,1,0
3,0.15789473684210525,0.1586206896551724,0.15432098765432098,0.02040816326530612,0.17701149425287355,0.23828647925033467,0.4545454545454546,0.14414414414414414,0.09507042253521127,0.1929296728093268,0.34247369212542683,0.366741333398705,0.1388888888888889,0.13392857142857142,0.15025041736227043,0.2222222222222222,0.0,0.12592592592602614,0.11200000000000004,0.1381729426490198,0.05089430270436186,0.3049362188686481,0.1873707263657379,0.2871246800017013,1.0,0.75,0.25,0.2,0.2,0.3140902716162454,0.15512231699315773,0.14646464646464646,0.5,0.25,0.5031847133757962,0.13015873015873017,0.3333333333333333,0.6363636363636364,0.39378238341968913,0.21818955732122589,0.24076357104668356,0.0,0.0,0.4900665682389205,0.024165701264896536,0.4329501915708812,1,1,1,0,0,1,0,1,0
4,0.05263157894736842,0.10344827586206896,0.07716049382716048,0.01020408163265306,0.07816091954022988,0.2556894243641232,0.0,0.02702702702702703,0.06690140845070423,0.0,0.2502961813693666,0.41963265193556387,0.0,0.08928571428571427,0.20868113522537565,0.4444444444444444,0.25,0.0808080808080831,0.12000000000000005,0.13271969026049768,0.05963197895478607,0.11672623645566912,0.08273512592772843,0.06287907198073603,0.0,0.25,0.0,0.0,0.0,0.23242412967362164,0.10207142187646452,1.0000000000000002,0.0,0.0,0.28025477707006374,0.6031746031746031,0.0,0.4181818181818182,0.38341968911917096,0.0,0.24519706910792455,0.0,0.06666666666666667,0.18885176263371928,0.02578964328378078,0.5402298850574712,0,0,0,0,0,1,0,1,1
5,0.10526315789473684,0.08275862068965517,0.012345679012345678,0.11224489795918366,0.12183908045977011,0.1258366800535475,0.0,0.009009009009009009,0.04225352112676056,0.28506957502820607,0.1751779839126751,0.026685440600112145,0.5,0.3303571428571428,0.055091819699499195,0.3333333333333333,0.0,0.01010101010103881,0.04800000000000004,0.018659915511225672,0.14031187381517995,0.02732354905054718,0.10755566370604697,0.21061383628457814,0.5,0.25,0.25,0.2,0.2,0.008920308728545942,0.02193270222138907,0.23737373737373738,0.3333333333333333,0.3333333333333333,0.2611464968152866,0.3238095238095238,0.0,0.9454545454545453,0.47668393782383417,0.0,0.2311282884362063,0.0,0.06666666666666667,0.1500764110135468,0.03961234402130279,0.13026819923371646,1,1,0,1,0,0,0,1,0
6,0.05263157894736842,0.09655172413793103,0.046296296296296294,0.0,0.04597701149425287,0.1967871485943775,0.0,0.09009009009009009,0.07746478873239437,0.19186858647182076,0.32124399843014706,0.14136679955506387,0.4305555555555555,0.5,0.25375626043405675,0.1111111111111111,0.25,0.4505050505050576,0.10400000000000004,0.11463560812192247,0.052389580716912035,0.04889959544969437,0.19260250638763837,0.15028136941005057,0.0,0.0,0.25,0.2,0.2,0.00907295572283122,0.06270503327397133,0.1414141414141414,0.16666666666666666,0.08333333333333333,0.2356687898089172,0.1492063492063492,0.0,0.8,0.5854922279792747,0.0,0.39475288558501653,0.0,0.06666666666666667,0.20447069184344813,0.035038457540371215,0.04980842911877394,0,1,0,1,0,0,0,1,1
7,0.07894736842105263,0.15172413793103448,0.20061728395061726,0.0,0.022988505747126436,0.3788487282463186,0.045454545454545456,0.018018018018018018,0.056338028169014086,0.3492988771288884,1.0000000000000002,0.991727927094218,0.2777777777777778,0.4017857142857143,0.43906510851419034,0.2222222222222222,1.0,1.0,0.416,0.5991197241192986,0.7886391835252462,0.06424808962150606,0.9999999999999999,0.4964762790249458,0.5,0.25,1.0,1.0,1.0,0.019052252974231278,0.10844502765020152,0.4545454545454546,0.0,0.0,0.28025477707006374,0.23174603174603173,0.0,0.1636363636363636,0.17098445595854922,0.0,0.6414795842525547,0.0,0.2,0.4104696039578315,0.45660892589167473,0.1647509578544061,1,0,0,0,0,0,1,1,1
8,0.0,0.05517241379310345,0.043209876543209874,0.09183673469387754,0.12873563218390804,0.15662650602409636,0.0,0.009009009009009009,0.0035211267605633804,0.0,0.5122085410270799,0.36120721090645,0.0,0.4464285714285714,0.3622704507512521,0.4444444444444444,0.75,0.6377104377104388,0.11200000000000004,0.1799621505890096,0.24576869286654573,0.29808460219261573,0.4082005110110719,0.32080554742460754,0.5,0.75,0.25,0.2,0.2,0.003224667754276501,0.1077889211734933,0.4696969696969698,0.0,0.0,0.5095541401273885,0.26031746031746034,0.0,0.6181818181818182,0.3678756476683938,0.0,0.2916247548707939,0.0,0.2,0.3912502913979331,0.052939568608130705,0.14942528735632182,1,0,0,1,0,0,0,1,1
9,0.10526315789473684,0.22758620689655173,0.21604938271604937,0.11224489795918366,0.14482758620689656,0.17670682730923692,0.0,0.10810810810810811,0.08098591549295775,0.6716945145865792,0.627159923267935,0.7198741186312393,0.2777777777777778,0.3616071428571428,0.3689482470784642,0.3333333333333333,0.25,0.472053872053948,0.2800000000000001,0.26683763480540074,0.11128121602254967,0.13660901707730408,0.15646672344567464,0.08353839358829375,0.0,0.0,0.25,0.2,0.2,0.0017077382485665494,0.18192895304152215,0.015151515151515152,0.3333333333333333,0.8333333333333333,0.8152866242038217,0.1841269841269841,0.0,0.7636363636363637,0.48704663212435234,0.0,0.1908520641281773,0.0,0.13333333333333333,0.32734996244204423,0.0455199581005544,0.1532567049808429,0,1,0,1,0,0,0,1,1
10,0.5,0.7793103448275862,0.9999999999999999,0.3061224489795918,0.7080459770114942,0.9451137884872824,0.2272727272727273,0.18018018018018017,0.3732394366197183,0.164186321388277,0.10842255453221683,0.17210017803572358,0.2777777777777778,0.13392857142857142,0.24707846410684473,0.0,0.25,0.7158249158250101,0.128,0.2650115368667505,0.4609538976661342,0.09607537651236482,0.6828081275094293,0.13558671933637134,0.0,0.0,0.25,0.2,0.4,0.2149746701393858,0.03233667635204798,0.19191919191919193,0.16666666666666666,0.25,0.2611464968152866,0.19682539682539682,0.0,0.07272727272727272,0.5129533678756477,0.0,0.25172920209857413,1.0,0.4666666666666667,0.828243582769964,0.3055597998430652,0.1954022988505747,0,1,0,0,0,0,1,0,1
11,0.05263157894736842,0.13793103448275862,0.1697530864197531,0.0510204081632653,0.07586206896551724,0.15261044176706826,0.045454545454545456,0.018018018018018018,0.017605633802816902,0.23593724815988823,0.4149913621408686,0.2603427723931249,0.2777777777777778,0.3571428571428571,0.26711185308848084,0.3333333333333333,0.25,0.5717171717171823,0.17600000000000005,0.27051979840384394,0.11550765958458614,0.16366199273010681,0.1784888672587906,0.19107837026234878,0.0,0.0,0.25,0.2,0.2,0.018374881937090356,0.09344830818258505,0.6515151515151515,0.0,0.0,0.4394904458598726,0.47301587301587306,0.0,0.4363636363636364,0.4922279792746114,0.0,0.1757823164970353,0.0,0.0,0.040329473929598264,0.05436686496659586,0.4521072796934866,0,0,0,1,0,0,0,1,1
